flow_id,timestamp,src_site,dst_site,src_ip,dst_ip,src_port,dst_port,protocol,application,bytes,packets,duration_ms,dscp,fault_active
NF-0003656,2026-06-25T21:37:00,branch-kolkata,branch-bhopal,10.1.6.1,10.1.14.1,59941,161,UDP,SNMP,34912412,81380,103013,CS0,0
NF-0003657,2026-06-25T21:44:00,branch-bhopal,branch-chennai,10.1.14.1,10.1.2.1,54478,53,UDP,DNS,28961582,24817,13878,CS0,0
NF-0003658,2026-06-25T21:29:00,branch-bengaluru,dc-mumbai,10.1.1.1,10.0.0.2,53463,53,UDP,DNS,30269792,49785,20901,CS0,0
NF-0003659,2026-06-25T21:21:00,branch-hyderabad,branch-kochi,10.1.3.1,10.1.12.1,49566,22,TCP,SSH,49149228,73357,25395,CS0,0
NF-0003660,2026-06-25T21:05:00,branch-pune,branch-bengaluru,10.1.4.1,10.1.1.1,52766,179,TCP,BGP,33039749,25030,57989,CS0,0
NF-0003661,2026-06-25T21:25:00,branch-bengaluru,dc-mumbai,10.1.1.1,10.0.0.2,65241,179,TCP,BGP,806669,1030,97266,CS0,0
NF-0003662,2026-06-25T21:07:00,branch-bhubaneswar,branch-lucknow,10.1.7.1,10.1.11.1,54852,443,TCP,HTTPS,13900750,17056,107779,CS0,0
NF-0003663,2026-06-25T21:12:00,dc-mumbai,branch-hyderabad,10.0.0.2,10.1.3.1,56439,53,UDP,DNS,2956380,2389,65277,CS0,1
NF-0003664,2026-06-25T21:12:00,branch-kolkata,branch-hyderabad,10.1.6.1,10.1.3.1,63070,123,UDP,NTP,33812389,25499,14286,CS0,0
NF-0003665,2026-06-25T21:30:00,branch-chandigarh,hub-delhi,10.1.9.1,10.0.0.1,64755,21,TCP,FTP-Backup,22072386,18286,91173,CS0,0
NF-0003666,2026-06-25T21:34:00,branch-pune,branch-nagpur,10.1.4.1,10.1.13.1,57278,389,TCP,LDAP,8276924,12484,53142,CS0,0
NF-0003667,2026-06-25T21:27:00,branch-hyderabad,branch-kochi,10.1.3.1,10.1.12.1,54203,179,TCP,BGP,30084380,59809,117455,CS0,0
NF-0003668,2026-06-25T21:23:00,hub-delhi,branch-bhubaneswar,10.0.0.1,10.1.7.1,60817,161,UDP,SNMP,11764756,24157,51657,CS0,1
NF-0003669,2026-06-25T21:35:00,dc-mumbai,branch-kochi,10.0.0.2,10.1.12.1,55754,3200,TCP,ERP-SAP,3382828,3249,31760,CS0,0
NF-0003670,2026-06-25T21:41:00,branch-guwahati,branch-jaipur,10.1.8.1,10.1.10.1,50546,21,TCP,FTP-Backup,41298158,54126,100600,CS0,0
NF-0003671,2026-06-25T21:52:00,branch-bhopal,branch-nagpur,10.1.14.1,10.1.13.1,61700,443,TCP,HTTPS,8471848,7652,28255,CS0,0
NF-0003672,2026-06-25T21:39:00,branch-ahmedabad,branch-hyderabad,10.1.5.1,10.1.3.1,51135,3200,TCP,ERP-SAP,26406167,28302,71395,CS0,0
NF-0003673,2026-06-25T21:09:00,branch-nagpur,branch-pune,10.1.13.1,10.1.4.1,62841,123,UDP,NTP,48468467,105826,61831,CS0,0
NF-0003674,2026-06-25T21:30:00,branch-jaipur,branch-lucknow,10.1.10.1,10.1.11.1,58580,22,TCP,SSH,20648061,24464,4392,CS0,0
NF-0003675,2026-06-25T21:48:00,branch-ahmedabad,branch-pune,10.1.5.1,10.1.4.1,62333,123,UDP,NTP,38105453,49359,76133,CS0,0
NF-0003676,2026-06-25T21:40:00,branch-hyderabad,branch-guwahati,10.1.3.1,10.1.8.1,51354,389,TCP,LDAP,11086728,17135,48572,CS0,0
NF-0003677,2026-06-25T21:40:00,branch-bengaluru,branch-kolkata,10.1.1.1,10.1.6.1,54575,123,UDP,NTP,34589257,27150,40995,CS0,0
NF-0003678,2026-06-25T21:51:00,branch-hyderabad,branch-bhubaneswar,10.1.3.1,10.1.7.1,54752,123,UDP,NTP,23789552,23577,90380,CS0,0
NF-0003679,2026-06-25T21:42:00,branch-nagpur,branch-bhopal,10.1.13.1,10.1.14.1,63311,5060,UDP,VoIP-RTP,6829855,12554,1254,EF,0
NF-0003680,2026-06-25T21:03:00,branch-bengaluru,branch-guwahati,10.1.1.1,10.1.8.1,56643,443,TCP,HTTPS,48299664,55902,1639,CS0,0
NF-0003681,2026-06-25T21:30:00,branch-pune,branch-chandigarh,10.1.4.1,10.1.9.1,64102,5060,UDP,VoIP-RTP,19273660,37136,4821,EF,0
NF-0003682,2026-06-25T21:08:00,branch-bengaluru,branch-nagpur,10.1.1.1,10.1.13.1,53329,389,TCP,LDAP,40617041,38979,112605,CS0,0
NF-0003683,2026-06-25T21:12:00,dc-mumbai,branch-hyderabad,10.0.0.2,10.1.3.1,65076,161,UDP,SNMP,1707673,2860,3615,CS0,1
NF-0003684,2026-06-25T21:05:00,branch-kochi,branch-chennai,10.1.12.1,10.1.2.1,51256,161,UDP,SNMP,24127670,22633,102238,CS0,0
NF-0003685,2026-06-25T21:56:00,branch-kolkata,branch-bhopal,10.1.6.1,10.1.14.1,59138,5060,UDP,VoIP-RTP,3657573,3231,36422,EF,0
NF-0003686,2026-06-25T21:12:00,branch-jaipur,dc-mumbai,10.1.10.1,10.0.0.2,56380,3200,TCP,ERP-SAP,39940830,34550,92523,CS0,0
NF-0003687,2026-06-25T21:52:00,branch-bhopal,branch-nagpur,10.1.14.1,10.1.13.1,59864,389,TCP,LDAP,14671820,21140,74779,CS0,0
NF-0003688,2026-06-25T21:42:00,branch-pune,hub-delhi,10.1.4.1,10.0.0.1,58691,3200,TCP,ERP-SAP,380032,943,54629,CS0,0
NF-0003689,2026-06-25T21:47:00,dc-mumbai,branch-chandigarh,10.0.0.2,10.1.9.1,50554,53,UDP,DNS,37906087,30969,59931,CS0,0
NF-0003690,2026-06-25T21:49:00,branch-chandigarh,branch-kochi,10.1.9.1,10.1.12.1,54130,53,UDP,DNS,35416051,87231,36957,CS0,0
NF-0003691,2026-06-25T21:22:00,dc-mumbai,branch-bhubaneswar,10.0.0.2,10.1.7.1,53847,389,TCP,LDAP,8568776,7040,90558,CS0,1
NF-0003692,2026-06-25T21:25:00,branch-kochi,branch-guwahati,10.1.12.1,10.1.8.1,59880,22,TCP,SSH,8772041,8283,28601,CS0,0
NF-0003693,2026-06-25T21:19:00,dc-mumbai,hub-delhi,10.0.0.2,10.0.0.1,59333,179,TCP,BGP,35358895,25753,14612,CS0,1
NF-0003694,2026-06-25T21:44:00,branch-pune,hub-delhi,10.1.4.1,10.0.0.1,64749,514,UDP,Syslog,12324285,21031,77647,CS0,0
NF-0003695,2026-06-25T21:15:00,branch-chandigarh,branch-kochi,10.1.9.1,10.1.12.1,51284,21,TCP,FTP-Backup,5789008,7567,36649,CS0,0
NF-0003696,2026-06-25T21:31:00,branch-lucknow,branch-hyderabad,10.1.11.1,10.1.3.1,57030,53,UDP,DNS,11554006,16991,56598,CS0,0
NF-0003697,2026-06-25T21:00:00,branch-jaipur,hub-delhi,10.1.10.1,10.0.0.1,64180,123,UDP,NTP,15754277,11416,52984,CS0,0
NF-0003698,2026-06-25T21:44:00,branch-pune,branch-bengaluru,10.1.4.1,10.1.1.1,54869,53,UDP,DNS,19967657,14532,54865,CS0,0
NF-0003699,2026-06-25T21:37:00,branch-chennai,branch-chandigarh,10.1.2.1,10.1.9.1,62279,161,UDP,SNMP,12593835,11511,95360,CS0,0
NF-0003700,2026-06-25T21:34:00,branch-bengaluru,branch-kochi,10.1.1.1,10.1.12.1,61089,53,UDP,DNS,32245594,40408,47662,CS0,0
NF-0003701,2026-06-25T21:51:00,branch-kolkata,branch-kochi,10.1.6.1,10.1.12.1,59063,3200,TCP,ERP-SAP,3118334,3069,52395,CS0,0
NF-0003702,2026-06-25T21:15:00,branch-kochi,hub-delhi,10.1.12.1,10.0.0.1,64730,443,TCP,HTTPS,13767599,20734,16088,CS0,0
NF-0003703,2026-06-25T21:42:00,branch-jaipur,branch-kochi,10.1.10.1,10.1.12.1,65291,389,TCP,LDAP,31446939,30150,58924,CS0,0
NF-0003704,2026-06-25T21:14:00,branch-jaipur,branch-lucknow,10.1.10.1,10.1.11.1,51703,389,TCP,LDAP,1784806,1761,107557,CS0,0
NF-0003705,2026-06-25T21:10:00,branch-kochi,branch-hyderabad,10.1.12.1,10.1.3.1,58601,8801,UDP,Video-Conf,49500184,41215,109717,AF41,0
NF-0003706,2026-06-25T21:38:00,branch-kochi,branch-nagpur,10.1.12.1,10.1.13.1,60809,179,TCP,BGP,43564268,35944,63967,CS0,0
NF-0003707,2026-06-25T21:35:00,branch-hyderabad,branch-jaipur,10.1.3.1,10.1.10.1,51140,53,UDP,DNS,43601406,93165,78259,CS0,0
NF-0003708,2026-06-25T21:45:00,branch-guwahati,branch-bengaluru,10.1.8.1,10.1.1.1,62468,179,TCP,BGP,4823571,3480,66038,CS0,0
NF-0003709,2026-06-25T21:50:00,branch-ahmedabad,dc-mumbai,10.1.5.1,10.0.0.2,55813,443,TCP,HTTPS,32382125,42608,41564,CS0,0
NF-0003710,2026-06-25T21:18:00,branch-ahmedabad,branch-nagpur,10.1.5.1,10.1.13.1,54959,5060,UDP,VoIP-RTP,14334255,13484,47087,EF,0
NF-0003711,2026-06-25T21:28:00,branch-hyderabad,branch-chandigarh,10.1.3.1,10.1.9.1,60491,161,UDP,SNMP,33680940,25477,93113,CS0,0
NF-0003712,2026-06-25T21:21:00,branch-nagpur,branch-kolkata,10.1.13.1,10.1.6.1,65290,443,TCP,HTTPS,1279616,2060,3469,CS0,0
NF-0003713,2026-06-25T21:48:00,hub-delhi,branch-hyderabad,10.0.0.1,10.1.3.1,50570,389,TCP,LDAP,20807759,26305,35508,CS0,0
NF-0003714,2026-06-25T21:32:00,branch-chennai,branch-guwahati,10.1.2.1,10.1.8.1,64346,389,TCP,LDAP,27872633,43893,80293,CS0,0
NF-0003715,2026-06-25T21:01:00,hub-delhi,branch-lucknow,10.0.0.1,10.1.11.1,56507,123,UDP,NTP,33699286,30359,110913,CS0,1
NF-0003716,2026-06-25T21:23:00,branch-bhubaneswar,dc-mumbai,10.1.7.1,10.0.0.2,56481,53,UDP,DNS,40718133,32367,101058,CS0,0
NF-0003717,2026-06-25T21:18:00,branch-bhubaneswar,branch-hyderabad,10.1.7.1,10.1.3.1,62137,443,TCP,HTTPS,19012456,14888,81645,CS0,0
NF-0003718,2026-06-25T21:03:00,branch-bhopal,branch-nagpur,10.1.14.1,10.1.13.1,63245,179,TCP,BGP,36426623,32757,34237,CS0,0
NF-0003719,2026-06-25T21:26:00,branch-bhopal,dc-mumbai,10.1.14.1,10.0.0.2,64013,514,UDP,Syslog,47020971,83816,115178,CS0,0
NF-0003720,2026-06-25T21:18:00,branch-hyderabad,branch-chandigarh,10.1.3.1,10.1.9.1,51678,514,UDP,Syslog,32429959,42614,94497,CS0,0
NF-0003721,2026-06-25T21:38:00,branch-pune,branch-bhubaneswar,10.1.4.1,10.1.7.1,52020,5060,UDP,VoIP-RTP,16681018,20243,119575,EF,0
NF-0003722,2026-06-25T21:00:00,branch-nagpur,branch-lucknow,10.1.13.1,10.1.11.1,53641,8801,UDP,Video-Conf,24079672,26844,54430,AF41,0
NF-0003723,2026-06-25T21:16:00,hub-delhi,branch-lucknow,10.0.0.1,10.1.11.1,49988,443,TCP,HTTPS,35146225,35537,7395,CS0,1
NF-0003724,2026-06-25T21:58:00,branch-chandigarh,branch-bengaluru,10.1.9.1,10.1.1.1,52572,179,TCP,BGP,6997639,9732,56647,CS0,0
NF-0003725,2026-06-25T21:00:00,branch-lucknow,branch-chandigarh,10.1.11.1,10.1.9.1,64690,123,UDP,NTP,27734553,25993,5637,CS0,0
NF-0003726,2026-06-25T21:16:00,branch-bengaluru,branch-hyderabad,10.1.1.1,10.1.3.1,55584,123,UDP,NTP,3534114,2778,65341,CS0,0
NF-0003727,2026-06-25T21:24:00,branch-hyderabad,branch-chandigarh,10.1.3.1,10.1.9.1,57190,3200,TCP,ERP-SAP,33590152,37912,76939,CS0,0
NF-0003728,2026-06-25T21:22:00,branch-guwahati,hub-delhi,10.1.8.1,10.0.0.1,62604,161,UDP,SNMP,28937907,44112,29582,CS0,0
NF-0003729,2026-06-25T21:07:00,branch-jaipur,dc-mumbai,10.1.10.1,10.0.0.2,50655,5060,UDP,VoIP-RTP,4190166,3960,34217,EF,0
NF-0003730,2026-06-25T21:31:00,dc-mumbai,branch-kochi,10.0.0.2,10.1.12.1,54232,21,TCP,FTP-Backup,47778276,69243,69270,CS0,0
NF-0003731,2026-06-25T21:02:00,branch-nagpur,branch-bengaluru,10.1.13.1,10.1.1.1,57486,3200,TCP,ERP-SAP,20711946,17552,10129,CS0,0
NF-0003732,2026-06-25T21:27:00,branch-kolkata,branch-guwahati,10.1.6.1,10.1.8.1,51819,8801,UDP,Video-Conf,9699269,13286,35927,AF41,0
NF-0003733,2026-06-25T21:38:00,branch-kochi,branch-bengaluru,10.1.12.1,10.1.1.1,57530,53,UDP,DNS,18386734,18974,4026,CS0,0
NF-0003734,2026-06-25T21:58:00,branch-ahmedabad,branch-chennai,10.1.5.1,10.1.2.1,49567,21,TCP,FTP-Backup,31896664,28581,53775,CS0,0
NF-0003735,2026-06-25T21:56:00,branch-nagpur,branch-lucknow,10.1.13.1,10.1.11.1,52848,3200,TCP,ERP-SAP,5058218,8587,25889,CS0,0
NF-0003736,2026-06-25T21:19:00,branch-bhubaneswar,branch-pune,10.1.7.1,10.1.4.1,54917,161,UDP,SNMP,38631123,61514,28294,CS0,0
NF-0003737,2026-06-25T21:24:00,branch-lucknow,branch-bhubaneswar,10.1.11.1,10.1.7.1,50095,5060,UDP,VoIP-RTP,777168,1382,90414,EF,0
NF-0003738,2026-06-25T21:54:00,branch-nagpur,branch-kochi,10.1.13.1,10.1.12.1,53108,21,TCP,FTP-Backup,46476657,57663,22812,CS0,0
NF-0003739,2026-06-25T21:17:00,branch-jaipur,branch-guwahati,10.1.10.1,10.1.8.1,60460,21,TCP,FTP-Backup,33415665,79372,51322,CS0,0
NF-0003740,2026-06-25T21:17:00,hub-delhi,branch-bhubaneswar,10.0.0.1,10.1.7.1,65018,514,UDP,Syslog,30324654,26859,61506,CS0,1
NF-0003741,2026-06-25T21:44:00,branch-bhubaneswar,branch-hyderabad,10.1.7.1,10.1.3.1,61260,8801,UDP,Video-Conf,30775174,31212,15268,AF41,0
NF-0003742,2026-06-25T21:11:00,branch-lucknow,branch-kolkata,10.1.11.1,10.1.6.1,52450,514,UDP,Syslog,25296917,25760,107296,CS0,0
NF-0003743,2026-06-25T21:20:00,branch-nagpur,branch-lucknow,10.1.13.1,10.1.11.1,52404,53,UDP,DNS,29360964,30971,62291,CS0,0
NF-0003744,2026-06-25T21:23:00,branch-chennai,branch-lucknow,10.1.2.1,10.1.11.1,53930,123,UDP,NTP,4618112,3541,77067,CS0,0
NF-0003745,2026-06-25T21:21:00,branch-jaipur,dc-mumbai,10.1.10.1,10.0.0.2,60227,3200,TCP,ERP-SAP,46558174,39998,86225,CS0,0
NF-0003746,2026-06-25T21:28:00,branch-ahmedabad,branch-kochi,10.1.5.1,10.1.12.1,52571,389,TCP,LDAP,48898629,79769,98424,CS0,0
NF-0003747,2026-06-25T21:18:00,dc-mumbai,branch-chennai,10.0.0.2,10.1.2.1,54382,443,TCP,HTTPS,5765062,6470,91950,CS0,1
NF-0003748,2026-06-25T21:21:00,branch-pune,dc-mumbai,10.1.4.1,10.0.0.2,65093,8801,UDP,Video-Conf,16671999,13348,115765,AF41,0
NF-0003749,2026-06-25T21:12:00,branch-bhopal,hub-delhi,10.1.14.1,10.0.0.1,58814,123,UDP,NTP,25427507,42520,65234,CS0,0
NF-0003750,2026-06-25T21:18:00,branch-guwahati,branch-nagpur,10.1.8.1,10.1.13.1,59012,53,UDP,DNS,8471322,10157,118821,CS0,0
NF-0003751,2026-06-25T21:06:00,branch-bhopal,branch-kolkata,10.1.14.1,10.1.6.1,64669,514,UDP,Syslog,40120991,30394,58145,CS0,0
NF-0003752,2026-06-25T22:50:00,branch-kochi,dc-mumbai,10.1.12.1,10.0.0.2,52193,161,UDP,SNMP,23013065,26360,3778,CS0,0
NF-0003753,2026-06-25T22:31:00,branch-pune,branch-ahmedabad,10.1.4.1,10.1.5.1,61508,53,UDP,DNS,34263182,38368,35492,CS0,0
NF-0003754,2026-06-25T22:49:00,branch-kolkata,branch-hyderabad,10.1.6.1,10.1.3.1,65182,389,TCP,LDAP,39625895,50222,116252,CS0,0
NF-0003755,2026-06-25T22:50:00,branch-ahmedabad,branch-kochi,10.1.5.1,10.1.12.1,62737,389,TCP,LDAP,22082196,18204,100317,CS0,0
NF-0003756,2026-06-25T22:33:00,branch-chandigarh,branch-bhubaneswar,10.1.9.1,10.1.7.1,63078,179,TCP,BGP,24266702,20375,102855,CS0,0
NF-0003757,2026-06-25T22:55:00,branch-kochi,branch-ahmedabad,10.1.12.1,10.1.5.1,54207,3200,TCP,ERP-SAP,2728658,2097,65647,CS0,0
NF-0003758,2026-06-25T22:35:00,branch-pune,branch-chandigarh,10.1.4.1,10.1.9.1,58742,443,TCP,HTTPS,47645755,45119,55103,CS0,0
NF-0003759,2026-06-25T22:31:00,branch-kochi,dc-mumbai,10.1.12.1,10.0.0.2,64569,21,TCP,FTP-Backup,40816051,77597,59534,CS0,0
NF-0003760,2026-06-25T22:26:00,branch-hyderabad,branch-chandigarh,10.1.3.1,10.1.9.1,52723,22,TCP,SSH,34107902,67674,72662,CS0,0
NF-0003761,2026-06-25T22:09:00,branch-ahmedabad,branch-nagpur,10.1.5.1,10.1.13.1,53894,22,TCP,SSH,46534292,74335,87192,CS0,0
NF-0003762,2026-06-25T22:01:00,branch-bengaluru,branch-pune,10.1.1.1,10.1.4.1,64320,161,UDP,SNMP,34362186,33393,13912,CS0,0
NF-0003763,2026-06-25T22:33:00,branch-bhubaneswar,hub-delhi,10.1.7.1,10.0.0.1,58769,161,UDP,SNMP,13615010,15297,56630,CS0,0
NF-0003764,2026-06-25T22:46:00,branch-jaipur,branch-chennai,10.1.10.1,10.1.2.1,58113,21,TCP,FTP-Backup,22921856,30644,73043,CS0,0
NF-0003765,2026-06-25T22:39:00,branch-chennai,branch-bhopal,10.1.2.1,10.1.14.1,53544,179,TCP,BGP,38121856,45874,73854,CS0,0
NF-0003766,2026-06-25T22:50:00,branch-pune,branch-hyderabad,10.1.4.1,10.1.3.1,51334,123,UDP,NTP,8998930,6690,11735,CS0,0
NF-0003767,2026-06-25T22:41:00,branch-kolkata,branch-bhubaneswar,10.1.6.1,10.1.7.1,49297,514,UDP,Syslog,18315169,13516,39581,CS0,0
NF-0003768,2026-06-25T22:54:00,branch-nagpur,branch-kolkata,10.1.13.1,10.1.6.1,50536,22,TCP,SSH,26263935,20894,33493,CS0,0
NF-0003769,2026-06-25T22:46:00,branch-pune,branch-lucknow,10.1.4.1,10.1.11.1,55125,389,TCP,LDAP,17916438,13624,32148,CS0,0
NF-0003770,2026-06-25T22:08:00,branch-nagpur,branch-kolkata,10.1.13.1,10.1.6.1,62056,53,UDP,DNS,34906335,26284,111473,CS0,0
NF-0003771,2026-06-25T22:39:00,branch-bhopal,branch-kolkata,10.1.14.1,10.1.6.1,64898,514,UDP,Syslog,19679653,19659,109647,CS0,0
NF-0003772,2026-06-25T22:39:00,branch-chandigarh,branch-nagpur,10.1.9.1,10.1.13.1,62043,3200,TCP,ERP-SAP,6284302,14856,76666,CS0,0
NF-0003773,2026-06-25T22:52:00,branch-guwahati,branch-bhubaneswar,10.1.8.1,10.1.7.1,56874,514,UDP,Syslog,23643788,25152,11567,CS0,0
NF-0003774,2026-06-25T22:57:00,branch-kolkata,branch-ahmedabad,10.1.6.1,10.1.5.1,51800,123,UDP,NTP,34458825,32662,37211,CS0,0
NF-0003775,2026-06-25T22:39:00,branch-kolkata,branch-ahmedabad,10.1.6.1,10.1.5.1,61126,161,UDP,SNMP,25381806,27233,71454,CS0,0
NF-0003776,2026-06-25T22:31:00,branch-hyderabad,branch-nagpur,10.1.3.1,10.1.13.1,63392,21,TCP,FTP-Backup,48674446,56730,78947,CS0,0
NF-0003777,2026-06-25T22:20:00,branch-hyderabad,branch-bhopal,10.1.3.1,10.1.14.1,50238,514,UDP,Syslog,6640488,9499,82883,CS0,0
NF-0003778,2026-06-25T22:13:00,branch-ahmedabad,hub-delhi,10.1.5.1,10.0.0.1,63429,22,TCP,SSH,9459615,8140,82789,CS0,0
NF-0003779,2026-06-25T22:05:00,branch-bhubaneswar,dc-mumbai,10.1.7.1,10.0.0.2,62707,389,TCP,LDAP,4212445,6287,115138,CS0,0
NF-0003780,2026-06-25T22:03:00,branch-kochi,branch-jaipur,10.1.12.1,10.1.10.1,50696,5060,UDP,VoIP-RTP,37162090,31176,113645,EF,0
NF-0003781,2026-06-25T22:05:00,branch-bengaluru,hub-delhi,10.1.1.1,10.0.0.1,65283,5060,UDP,VoIP-RTP,31256635,55223,65719,EF,0
NF-0003782,2026-06-25T22:55:00,branch-bhopal,branch-jaipur,10.1.14.1,10.1.10.1,64725,5060,UDP,VoIP-RTP,20759078,15620,88661,EF,0
NF-0003783,2026-06-25T22:04:00,hub-delhi,branch-guwahati,10.0.0.1,10.1.8.1,50751,514,UDP,Syslog,17532832,41944,58992,CS0,0
NF-0003784,2026-06-25T22:38:00,branch-chennai,branch-nagpur,10.1.2.1,10.1.13.1,63532,21,TCP,FTP-Backup,10241950,12474,6014,CS0,0
NF-0003785,2026-06-25T22:08:00,branch-pune,branch-bhubaneswar,10.1.4.1,10.1.7.1,56148,514,UDP,Syslog,48675717,71899,49806,CS0,0
NF-0003786,2026-06-25T22:07:00,branch-bhopal,branch-pune,10.1.14.1,10.1.4.1,61693,22,TCP,SSH,883884,1349,42568,CS0,0
NF-0003787,2026-06-25T22:52:00,branch-bengaluru,branch-guwahati,10.1.1.1,10.1.8.1,59615,161,UDP,SNMP,42635447,51554,90929,CS0,0
NF-0003788,2026-06-25T22:13:00,branch-nagpur,branch-pune,10.1.13.1,10.1.4.1,60894,123,UDP,NTP,31881386,39555,80848,CS0,0
NF-0003789,2026-06-25T22:09:00,branch-chennai,branch-guwahati,10.1.2.1,10.1.8.1,53720,161,UDP,SNMP,13968206,29100,43914,CS0,0
NF-0003790,2026-06-25T22:58:00,branch-chennai,branch-kochi,10.1.2.1,10.1.12.1,64474,3200,TCP,ERP-SAP,38231674,27644,59906,CS0,0
NF-0003791,2026-06-25T22:33:00,branch-kolkata,branch-chandigarh,10.1.6.1,10.1.9.1,50737,53,UDP,DNS,49815807,41513,71099,CS0,0
NF-0003792,2026-06-25T22:54:00,branch-bhopal,dc-mumbai,10.1.14.1,10.0.0.2,53731,53,UDP,DNS,34169403,42926,110988,CS0,0
NF-0003793,2026-06-25T22:10:00,branch-jaipur,branch-guwahati,10.1.10.1,10.1.8.1,52754,22,TCP,SSH,18427918,14088,67931,CS0,0
NF-0003794,2026-06-25T22:23:00,branch-bengaluru,branch-ahmedabad,10.1.1.1,10.1.5.1,63441,5060,UDP,VoIP-RTP,24250338,30657,97060,EF,0
NF-0003795,2026-06-25T22:38:00,dc-mumbai,branch-bhubaneswar,10.0.0.2,10.1.7.1,61457,22,TCP,SSH,35295078,78608,35561,CS0,0
NF-0003796,2026-06-25T22:12:00,branch-pune,branch-bhubaneswar,10.1.4.1,10.1.7.1,64562,5060,UDP,VoIP-RTP,10431776,9055,39359,EF,0
NF-0003797,2026-06-25T22:37:00,branch-guwahati,branch-bhubaneswar,10.1.8.1,10.1.7.1,58721,179,TCP,BGP,39774715,74905,67653,CS0,0
NF-0003798,2026-06-25T22:27:00,branch-chandigarh,branch-chennai,10.1.9.1,10.1.2.1,61858,21,TCP,FTP-Backup,46222283,62043,25598,CS0,0
NF-0003799,2026-06-25T22:31:00,branch-guwahati,branch-bhubaneswar,10.1.8.1,10.1.7.1,49400,161,UDP,SNMP,15571345,12193,35043,CS0,0
NF-0003800,2026-06-25T22:34:00,branch-bhopal,dc-mumbai,10.1.14.1,10.0.0.2,55630,179,TCP,BGP,18141102,19299,905,CS0,0
NF-0003801,2026-06-25T22:11:00,branch-pune,branch-bengaluru,10.1.4.1,10.1.1.1,62141,53,UDP,DNS,26541984,24328,107031,CS0,0
NF-0003802,2026-06-25T22:38:00,branch-hyderabad,branch-kolkata,10.1.3.1,10.1.6.1,59322,5060,UDP,VoIP-RTP,25974403,18973,37581,EF,0
NF-0003803,2026-06-25T22:00:00,branch-chennai,branch-pune,10.1.2.1,10.1.4.1,58125,3200,TCP,ERP-SAP,21661277,16459,5819,CS0,0
NF-0003804,2026-06-25T22:16:00,branch-kolkata,branch-lucknow,10.1.6.1,10.1.11.1,59716,22,TCP,SSH,7431863,6659,25746,CS0,0
NF-0003805,2026-06-25T23:51:00,branch-kolkata,branch-chandigarh,10.1.6.1,10.1.9.1,58980,514,UDP,Syslog,3774431,3618,29998,CS0,0
NF-0003806,2026-06-25T23:14:00,branch-bhubaneswar,branch-chandigarh,10.1.7.1,10.1.9.1,53582,5060,UDP,VoIP-RTP,25008783,37270,117569,EF,0
NF-0003807,2026-06-25T23:37:00,branch-guwahati,branch-bhopal,10.1.8.1,10.1.14.1,51311,21,TCP,FTP-Backup,23219011,31547,103107,CS0,0
NF-0003808,2026-06-25T23:33:00,branch-chennai,branch-bhubaneswar,10.1.2.1,10.1.7.1,64276,8801,UDP,Video-Conf,36391644,31700,51701,AF41,0
NF-0003809,2026-06-25T23:37:00,branch-bhubaneswar,branch-kolkata,10.1.7.1,10.1.6.1,61035,161,UDP,SNMP,26773089,26853,14810,CS0,0
NF-0003810,2026-06-25T23:13:00,branch-pune,branch-ahmedabad,10.1.4.1,10.1.5.1,62249,179,TCP,BGP,46479215,53301,39588,CS0,0
NF-0003811,2026-06-25T23:17:00,branch-hyderabad,branch-guwahati,10.1.3.1,10.1.8.1,58103,53,UDP,DNS,3671754,5513,74193,CS0,1
NF-0003812,2026-06-25T23:08:00,dc-mumbai,branch-lucknow,10.0.0.2,10.1.11.1,56328,389,TCP,LDAP,46406118,103816,102767,CS0,0
NF-0003813,2026-06-25T23:16:00,branch-jaipur,branch-guwahati,10.1.10.1,10.1.8.1,64842,514,UDP,Syslog,20241623,27577,31787,CS0,0
NF-0003814,2026-06-25T23:40:00,branch-chennai,branch-lucknow,10.1.2.1,10.1.11.1,57665,5060,UDP,VoIP-RTP,27747931,21543,73410,EF,0
NF-0003815,2026-06-25T23:54:00,hub-delhi,branch-chennai,10.0.0.1,10.1.2.1,60272,161,UDP,SNMP,31929840,37432,57624,CS0,0
NF-0003816,2026-06-25T23:30:00,branch-ahmedabad,branch-jaipur,10.1.5.1,10.1.10.1,49248,123,UDP,NTP,30181665,32142,83201,CS0,0
NF-0003817,2026-06-25T23:38:00,branch-lucknow,branch-jaipur,10.1.11.1,10.1.10.1,52504,5060,UDP,VoIP-RTP,34900202,84096,64900,EF,0
NF-0003818,2026-06-25T23:59:00,branch-ahmedabad,branch-guwahati,10.1.5.1,10.1.8.1,62432,53,UDP,DNS,14051071,10308,96726,CS0,0
NF-0003819,2026-06-25T23:20:00,branch-kochi,branch-ahmedabad,10.1.12.1,10.1.5.1,56841,53,UDP,DNS,25576082,36485,49150,CS0,0
NF-0003820,2026-06-25T23:47:00,branch-hyderabad,dc-mumbai,10.1.3.1,10.0.0.2,51468,161,UDP,SNMP,39578202,36377,91376,CS0,0
NF-0003821,2026-06-25T23:45:00,branch-guwahati,branch-chandigarh,10.1.8.1,10.1.9.1,51590,161,UDP,SNMP,34620993,36791,30121,CS0,0
NF-0003822,2026-06-25T23:40:00,branch-ahmedabad,branch-pune,10.1.5.1,10.1.4.1,60349,5060,UDP,VoIP-RTP,43224579,101466,62792,EF,0
